Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B36CA
Austria,Bundesliga,2022/2023,30/10/2022,13:30,Austria Vienna,Altach,2,1,H,1.66,4.4,4.95,1.7,4.4,5.04,1.65,4.11,4.68,,,,,,
Austria,Bundesliga,2022/2023,30/10/2022,13:30,LASK,Wolfsberger AC,4,1,H,1.67,4.6,4.69,1.75,4.6,4.75,1.64,4.28,4.55,,,,,,
Austria,Bundesliga,2022/2023,05/11/2022,16:00,Hartberg,A. Lustenau,1,1,D,2.32,3.67,3.08,2.33,3.8,3.15,2.26,3.51,2.99,,,,,,
Austria,Bundesliga,2022/2023,05/11/2022,16:00,Ried,A. Klagenfurt,2,2,D,2.99,3.62,2.4,3.04,3.66,2.52,2.86,3.45,2.37,,,,,,
Austria,Bundesliga,2022/2023,05/11/2022,16:00,Wolfsberger AC,Salzburg,1,2,A,8.99,5.85,1.33,9.22,5.85,1.4,7.78,5.19,1.35,,,,,,
Austria,Bundesliga,2022/2023,06/11/2022,13:30,Altach,Sturm Graz,1,1,D,7.08,4.58,1.49,7.08,4.58,1.57,6.28,4.32,1.49,,,,,,
Austria,Bundesliga,2022/2023,06/11/2022,13:30,Tirol,Austria Vienna,0,0,D,2.78,3.91,2.42,3.0,3.91,2.42,2.78,3.69,2.31,,,,,,
Austria,Bundesliga,2022/2023,06/11/2022,16:00,SK Rapid,LASK,1,0,H,2.48,3.82,2.76,2.55,3.82,2.81,2.44,3.56,2.69,,,,,,
Austria,Bundesliga,2022/2023,12/11/2022,16:00,A. Lustenau,Altach,3,0,H,2.6,3.72,2.67,2.6,3.78,2.85,2.5,3.53,2.62,,,,,,
Austria,Bundesliga,2022/2023,12/11/2022,16:00,Hartberg,SK Rapid,1,2,A,5.15,4.51,1.63,5.55,4.51,1.66,4.93,4.16,1.61,,,,,,
Austria,Bundesliga,2022/2023,12/11/2022,16:00,Tirol,Ried,2,0,H,1.93,3.93,3.92,1.97,4.02,4.0,1.87,3.77,3.75,,,,,,
Austria,Bundesliga,2022/2023,13/11/2022,13:30,A. Klagenfurt,Salzburg,0,1,A,7.6,5.72,1.38,8.5,5.75,1.44,7.2,5.24,1.36,,,,,,
Austria,Bundesliga,2022/2023,13/11/2022,13:30,Austria Vienna,Wolfsberger AC,0,1,A,1.93,4.21,3.66,1.95,4.3,3.83,1.88,3.95,3.58,,,,,,
Austria,Bundesliga,2022/2023,13/11/2022,16:00,LASK,Sturm Graz,1,1,D,3.28,3.6,2.25,3.36,3.6,2.35,3.14,3.45,2.2,,,,,,
Austria,Bundesliga,2022/2023,17/09/2022,16:00,LASK,Tirol,1,4,A,1.54,4.81,6.21,1.6,5.25,7.7,1.5,4.57,5.62,,,,,,
Austria,Bundesliga,2022/2023,23/10/2022,13:30,A. Lustenau,Ried,0,0,D,2.54,3.69,2.76,2.54,3.69,2.8,2.45,3.49,2.73,,,,,,
Austria,Bundesliga,2022/2023,22/10/2022,16:00,Salzburg,Sturm Graz,0,0,D,1.73,3.77,5.36,1.74,3.99,5.5,1.71,3.72,4.82,,,,,,
Austria,Bundesliga,2022/2023,30/10/2022,16:00,Sturm Graz,Ried,2,1,H,1.32,5.62,10.38,1.4,5.78,10.5,1.32,5.28,9.08,,,,,,
Austria,Bundesliga,2022/2023,22/10/2022,16:00,Hartberg,Tirol,1,5,A,2.44,3.74,2.86,2.5,3.77,2.86,2.38,3.58,2.76,,,,,,
Austria,Bundesliga,2022/2023,22/10/2022,16:00,SK Rapid,A. Klagenfurt,0,1,A,1.81,4.13,4.25,1.82,4.3,4.57,1.77,4.0,4.06,,,,,,
Austria,Bundesliga,2022/2023,18/09/2022,13:30,Sturm Graz,A. Lustenau,2,0,H,1.39,5.32,8.02,1.39,5.32,8.5,1.37,5.03,7.62,,,,,,
Austria,Bundesliga,2022/2023,18/09/2022,16:00,Salzburg,SK Rapid,1,1,D,1.47,4.95,6.62,1.55,4.95,7.0,1.46,4.62,6.27,,,,,,
Austria,Bundesliga,2022/2023,01/10/2022,16:00,A. Lustenau,Wolfsberger AC,1,3,A,3.6,3.95,1.98,3.82,4.0,2.0,3.51,3.79,1.94,,,,,,
Austria,Bundesliga,2022/2023,01/10/2022,16:00,Salzburg,LASK,1,1,D,1.52,4.75,6.02,1.55,4.9,6.5,1.48,4.64,5.77,,,,,,
Austria,Bundesliga,2022/2023,01/10/2022,16:00,Tirol,SK Rapid,0,5,A,3.81,3.88,1.93,4.1,3.97,1.97,3.79,3.77,1.86,,,,,,
Austria,Bundesliga,2022/2023,02/10/2022,13:30,Hartberg,A. Klagenfurt,2,3,A,3.63,3.91,2.01,3.86,3.97,2.14,3.46,3.73,1.98,,,,,,
Austria,Bundesliga,2022/2023,02/10/2022,16:00,Austria Vienna,Sturm Graz,0,3,A,3.01,3.63,2.38,3.05,3.65,2.4,2.94,3.47,2.3,,,,,,
Austria,Bundesliga,2022/2023,08/10/2022,16:00,A. Klagenfurt,A. Lustenau,2,1,H,1.72,4.43,4.46,1.75,4.43,4.7,1.7,4.07,4.39,,,,,,
Austria,Bundesliga,2022/2023,08/10/2022,16:00,Altach,Salzburg,2,3,A,7.41,5.09,1.43,8.1,5.8,1.44,7.08,5.0,1.39,,,,,,
Austria,Bundesliga,2022/2023,02/10/2022,13:30,Ried,Altach,2,3,A,2.25,3.47,3.38,2.25,3.57,3.42,2.19,3.36,3.23,,,,,,
Austria,Bundesliga,2022/2023,09/10/2022,13:30,Sturm Graz,Tirol,2,1,H,1.43,5.18,7.28,1.45,5.2,7.5,1.4,4.95,6.91,,,,,,
Austria,Bundesliga,2022/2023,16/10/2022,16:00,Austria Vienna,Salzburg,1,3,A,5.57,4.43,1.6,5.61,4.43,1.65,5.2,4.23,1.58,,,,,,
Austria,Bundesliga,2022/2023,08/10/2022,16:00,LASK,Hartberg,0,3,A,1.34,5.76,8.74,1.36,5.8,10.0,1.32,5.46,8.26,,,,,,
Austria,Bundesliga,2022/2023,16/10/2022,13:30,Altach,Hartberg,1,0,H,2.26,3.7,3.16,2.34,3.7,3.2,2.23,3.48,3.06,,,,,,
Austria,Bundesliga,2022/2023,15/10/2022,16:00,Ried,SK Rapid,1,0,H,3.22,3.56,2.29,3.8,3.67,2.3,3.19,3.44,2.18,,,,,,
Austria,Bundesliga,2022/2023,15/10/2022,16:00,A. Klagenfurt,LASK,1,3,A,3.24,3.78,2.2,3.24,3.78,2.3,3.03,3.58,2.2,,,,,,
Austria,Bundesliga,2022/2023,16/10/2022,13:30,Sturm Graz,Wolfsberger AC,3,2,H,1.63,4.3,5.2,1.66,4.32,5.5,1.61,4.13,5.04,,,,,,
Austria,Bundesliga,2022/2023,09/10/2022,16:00,SK Rapid,Austria Vienna,1,2,A,2.4,3.63,2.99,2.4,3.82,3.25,2.29,3.51,2.92,,,,,,
Austria,Bundesliga,2022/2023,09/10/2022,13:30,Wolfsberger AC,Ried,1,2,A,1.69,4.31,4.8,1.75,4.33,4.8,1.69,4.04,4.44,,,,,,
Austria,Bundesliga,2022/2023,18/09/2022,13:30,Austria Vienna,Ried,3,0,H,1.65,4.24,5.36,1.7,4.25,5.36,1.63,4.05,4.96,,,,,,
Austria,Bundesliga,2022/2023,15/10/2022,16:00,Tirol,A. Lustenau,3,2,H,2.33,3.71,3.04,2.33,3.78,3.41,2.19,3.63,3.04,,,,,,
