Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B36CA
Austria,Bundesliga,2024/2025,18/08/2024,16:00,SK Rapid,Tirol,2,0,H,1.35,5.34,9.02,1.4,5.35,9.02,1.35,5.06,7.86,1.4,5.5,9.2,,,
Austria,Bundesliga,2024/2025,24/08/2024,16:00,Tirol,A. Klagenfurt,0,1,A,2.36,3.56,3.04,2.38,3.83,3.06,2.3,3.49,2.91,2.4,3.65,3.15,,,
Austria,Bundesliga,2024/2025,24/08/2024,18:30,Sturm Graz,Altach,2,1,H,1.54,4.23,6.55,1.56,4.4,7.0,1.51,4.13,6.25,1.56,4.4,7.0,,,
Austria,Bundesliga,2024/2025,11/08/2024,16:00,Austria Vienna,Wolfsberger AC,3,1,H,2.15,3.82,3.25,2.24,3.9,3.25,2.15,3.65,3.05,2.2,3.8,3.35,,,
Austria,Bundesliga,2024/2025,29/09/2024,16:00,Grazer AK,A. Klagenfurt,0,1,A,2.29,3.5,3.21,2.34,3.51,3.26,2.25,3.38,3.09,2.32,3.6,3.3,,,
Austria,Bundesliga,2024/2025,17/08/2024,18:30,LASK,Salzburg,0,1,A,3.57,4.19,1.93,3.72,4.2,1.99,3.5,4.02,1.9,3.6,4.3,2.02,,,
Austria,Bundesliga,2024/2025,05/10/2024,16:00,Tirol,BW Linz,1,1,D,2.81,3.23,2.72,2.82,3.32,2.74,2.72,3.18,2.61,2.82,3.35,2.82,,,
Austria,Bundesliga,2024/2025,10/11/2024,13:30,Altach,LASK,1,2,A,3.78,3.26,2.16,3.8,3.4,2.19,3.57,3.27,2.1,3.85,3.45,2.18,,,
Austria,Bundesliga,2024/2025,10/11/2024,13:30,BW Linz,Salzburg,2,0,H,5.65,4.58,1.56,6.06,4.6,1.6,5.44,4.31,1.54,6.0,4.7,1.57,,,
Austria,Bundesliga,2024/2025,10/11/2024,16:00,SK Rapid,A. Klagenfurt,2,0,H,1.45,4.84,7.03,1.49,4.84,7.03,1.44,4.59,6.53,1.45,5.1,8.0,,,
Austria,Bundesliga,2024/2025,23/11/2024,16:00,Salzburg,LASK,1,2,A,1.79,3.99,4.41,1.81,4.1,4.86,1.75,3.82,4.34,1.81,4.0,4.7,,,
Austria,Bundesliga,2024/2025,23/11/2024,16:00,Sturm Graz,A. Klagenfurt,7,0,H,1.34,5.25,9.79,1.44,5.25,9.8,1.34,4.95,8.56,1.39,5.3,10.0,,,
Austria,Bundesliga,2024/2025,23/11/2024,16:00,Tirol,SK Rapid,0,0,D,6.95,4.63,1.47,7.0,4.7,1.5,6.56,4.41,1.45,7.4,4.8,1.49,,,
Austria,Bundesliga,2024/2025,24/11/2024,13:30,Wolfsberger AC,Altach,2,0,H,1.91,3.47,4.49,1.97,3.6,4.49,1.88,3.45,4.09,1.96,3.6,4.5,,,
Austria,Bundesliga,2024/2025,24/11/2024,16:00,Austria Vienna,Hartberg,1,0,H,1.96,3.71,3.91,2.02,3.8,4.05,1.92,3.63,3.72,2.02,3.8,4.0,,,
Austria,Bundesliga,2024/2025,30/11/2024,16:00,Altach,Sturm Graz,1,1,D,5.79,3.99,1.63,5.79,4.1,1.66,5.47,3.88,1.6,6.2,4.1,1.65,,,
Austria,Bundesliga,2024/2025,09/11/2024,16:00,Wolfsberger AC,Austria Vienna,0,1,A,3.03,3.38,2.46,3.03,3.78,2.46,2.86,3.39,2.39,3.05,3.55,2.48,,,
Austria,Bundesliga,2024/2025,30/11/2024,16:00,Grazer AK,Wolfsberger AC,3,4,A,3.2,3.33,2.38,3.2,3.35,2.51,3.01,3.24,2.37,3.3,3.35,2.48,,,
Austria,Bundesliga,2024/2025,01/12/2024,13:30,A. Klagenfurt,Tirol,0,3,A,2.34,3.21,3.4,2.35,3.21,3.61,2.26,3.12,3.33,2.34,3.35,3.55,,,
Austria,Bundesliga,2024/2025,01/12/2024,16:00,LASK,Austria Vienna,1,3,A,2.32,3.38,3.27,2.37,3.46,3.28,2.26,3.3,3.13,2.38,3.45,3.3,,,
Austria,Bundesliga,2024/2025,04/12/2024,19:30,Salzburg,Hartberg,4,0,H,1.32,5.67,9.52,1.43,5.67,10.5,1.32,5.31,8.68,1.36,5.9,10.0,,,
Austria,Bundesliga,2024/2025,07/12/2024,16:00,Salzburg,SK Rapid,2,2,D,2.19,3.56,3.35,2.36,3.6,3.4,2.2,3.46,3.14,2.24,3.7,3.45,,,
Austria,Bundesliga,2024/2025,07/12/2024,16:00,Tirol,Sturm Graz,0,3,A,7.42,4.42,1.48,7.62,4.5,1.5,6.84,4.29,1.46,8.0,4.7,1.48,,,
Austria,Bundesliga,2024/2025,07/12/2024,16:00,Wolfsberger AC,LASK,2,1,H,2.72,3.4,2.7,2.72,3.49,2.84,2.63,3.28,2.65,2.8,3.35,2.8,,,
Austria,Bundesliga,2024/2025,08/12/2024,13:30,BW Linz,A. Klagenfurt,2,1,H,1.76,3.92,4.72,1.91,4.01,4.72,1.75,3.74,4.42,1.81,3.9,5.0,,,
Austria,Bundesliga,2024/2025,08/12/2024,13:30,Grazer AK,Hartberg,0,3,A,2.48,3.43,2.95,2.6,3.47,3.0,2.43,3.35,2.82,2.56,3.55,3.0,,,
Austria,Bundesliga,2024/2025,05/10/2024,16:00,Austria Vienna,Grazer AK,2,1,H,1.72,4.28,4.5,1.73,4.33,4.6,1.69,4.11,4.38,1.76,4.4,4.7,,,
Austria,Bundesliga,2024/2025,30/11/2024,16:00,Hartberg,Salzburg,1,1,D,4.16,3.96,1.84,4.17,4.16,1.85,3.99,3.93,1.79,4.3,4.0,1.89,,,
Austria,Bundesliga,2024/2025,09/11/2024,16:00,Hartberg,Sturm Graz,1,2,A,3.81,3.61,2.02,3.85,3.9,2.04,3.61,3.59,1.96,3.95,3.75,2.06,,,
Austria,Bundesliga,2024/2025,01/12/2024,13:30,SK Rapid,BW Linz,0,1,A,1.65,3.96,5.67,1.65,4.64,7.66,1.59,3.93,5.49,1.67,4.2,5.9,,,
Austria,Bundesliga,2024/2025,03/11/2024,16:00,Austria Vienna,BW Linz,2,1,H,1.88,3.76,4.21,1.91,3.82,4.5,1.84,3.68,4.0,1.94,3.8,4.3,,,
Austria,Bundesliga,2024/2025,05/10/2024,16:00,Wolfsberger AC,Hartberg,2,3,A,2.47,3.35,3.04,2.5,3.45,3.25,2.35,3.3,2.99,2.5,3.4,3.15,,,
Austria,Bundesliga,2024/2025,09/11/2024,16:00,Grazer AK,Tirol,2,1,H,1.88,3.56,4.5,1.95,3.7,4.5,1.89,3.49,4.02,1.97,3.7,4.4,,,
Austria,Bundesliga,2024/2025,06/10/2024,13:30,Altach,SK Rapid,0,1,A,4.58,4.06,1.75,4.63,4.13,1.75,4.37,3.95,1.71,4.7,4.1,1.8,,,
Austria,Bundesliga,2024/2025,06/10/2024,13:30,LASK,A. Klagenfurt,4,0,H,1.67,4.26,4.92,1.68,4.4,5.5,1.62,4.12,4.88,1.67,4.3,5.5,,,
Austria,Bundesliga,2024/2025,06/10/2024,16:00,Sturm Graz,Salzburg,5,0,H,3.71,3.86,1.98,3.71,3.95,2.0,3.52,3.77,1.93,3.75,4.0,2.0,,,
Austria,Bundesliga,2024/2025,19/10/2024,16:00,Salzburg,Altach,2,1,H,1.28,6.14,10.12,1.3,6.5,11.0,1.26,5.86,9.59,1.29,6.4,12.5,,,
Austria,Bundesliga,2024/2025,19/10/2024,16:00,Sturm Graz,Grazer AK,5,2,H,1.4,5.09,7.77,1.42,5.25,7.77,1.39,4.83,7.08,1.46,5.0,8.2,,,
Austria,Bundesliga,2024/2025,20/10/2024,13:30,A. Klagenfurt,Austria Vienna,0,1,A,3.5,3.66,2.11,3.5,3.98,2.11,3.29,3.67,2.05,3.55,3.8,2.16,,,
Austria,Bundesliga,2024/2025,20/10/2024,13:30,Tirol,LASK,1,2,A,3.4,3.47,2.22,3.69,3.82,2.22,3.41,3.48,2.07,3.8,3.6,2.14,,,
Austria,Bundesliga,2024/2025,20/10/2024,16:00,SK Rapid,Hartberg,2,1,H,1.54,4.7,5.65,1.59,5.18,5.65,1.53,4.6,5.21,1.57,4.8,6.0,,,
Austria,Bundesliga,2024/2025,19/10/2024,16:00,BW Linz,Wolfsberger AC,0,1,A,2.53,3.45,2.88,2.53,3.7,2.91,2.42,3.42,2.78,2.54,3.55,3.0,,,
Austria,Bundesliga,2024/2025,26/10/2024,16:00,Austria Vienna,Tirol,3,0,H,1.6,4.42,5.36,1.61,4.5,5.6,1.56,4.28,5.2,1.63,4.5,5.7,,,
Austria,Bundesliga,2024/2025,26/10/2024,16:00,Hartberg,BW Linz,2,1,H,2.09,3.59,3.63,2.09,3.69,3.63,2.03,3.52,3.49,2.14,3.65,3.75,,,
Austria,Bundesliga,2024/2025,27/10/2024,13:30,Grazer AK,SK Rapid,1,1,D,6.39,4.69,1.5,6.5,4.7,1.56,5.95,4.4,1.5,6.4,4.8,1.54,,,
Austria,Bundesliga,2024/2025,27/10/2024,13:30,Wolfsberger AC,Salzburg,0,0,D,4.45,4.2,1.75,4.63,4.3,1.75,4.33,4.07,1.7,4.9,4.3,1.75,,,
Austria,Bundesliga,2024/2025,27/10/2024,16:00,LASK,Sturm Graz,1,2,A,2.76,3.51,2.6,2.82,3.63,2.6,2.68,3.45,2.49,2.84,3.6,2.68,,,
Austria,Bundesliga,2024/2025,02/11/2024,16:00,LASK,Hartberg,1,1,D,1.82,3.65,4.7,2.05,3.65,4.82,1.86,3.52,4.22,1.89,3.75,4.7,,,
Austria,Bundesliga,2024/2025,02/11/2024,16:00,Salzburg,Grazer AK,0,0,D,1.26,6.46,10.29,1.3,7.0,12.0,1.25,6.34,9.79,1.25,7.8,13.5,,,
Austria,Bundesliga,2024/2025,02/11/2024,16:00,Sturm Graz,SK Rapid,1,1,D,2.43,3.4,3.05,2.43,3.7,3.06,2.35,3.49,2.87,2.48,3.55,3.05,,,
Austria,Bundesliga,2024/2025,03/11/2024,13:30,Tirol,Altach,1,0,H,3.16,3.31,2.41,3.16,3.46,2.46,2.99,3.26,2.37,3.15,3.4,2.52,,,
Austria,Bundesliga,2024/2025,26/10/2024,16:00,Altach,A. Klagenfurt,2,2,D,2.2,3.43,3.47,2.23,3.67,3.52,2.13,3.4,3.34,2.24,3.5,3.6,,,
Austria,Bundesliga,2024/2025,03/11/2024,13:30,A. Klagenfurt,Wolfsberger AC,2,1,H,3.38,3.5,2.21,3.38,3.5,2.35,3.18,3.38,2.21,3.35,3.55,2.32,,,
