Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
23/11/2019,14:30,Union Berlin,M'gladbach,1,0,2,0,3.4,3.63,2.09,1.69,2.17,11,12,6,2
23/11/2019,14:30,Werder Bremen,Schalke 04,0,1,1,2,2.45,3.62,2.74,1.59,2.36,16,10,5,5
23/11/2019,17:30,RB Leipzig,FC Koln,3,1,4,1,1.35,5.46,8.08,1.39,2.97,20,6,8,1
24/11/2019,14:30,Augsburg,Hertha,2,0,4,0,2.59,3.53,2.61,1.68,2.18,14,5,5,1
24/11/2019,17:00,Hoffenheim,Mainz,0,1,1,5,1.66,4.07,4.88,1.53,2.46,22,11,8,5
29/11/2019,19:30,Schalke 04,Union Berlin,1,1,2,1,1.71,3.87,4.93,1.76,2.07,17,17,8,7
30/11/2019,14:30,FC Koln,Augsburg,0,1,1,1,1.92,3.76,3.82,1.64,2.26,13,11,6,4
30/11/2019,14:30,Hertha,Dortmund,1,2,1,2,4.1,3.9,1.83,1.61,2.32,13,7,3,5
30/11/2019,14:30,Hoffenheim,Fortuna Dusseldorf,1,0,1,1,1.7,3.97,4.79,1.6,2.32,12,11,6,3
30/11/2019,14:30,Paderborn,RB Leipzig,0,3,2,3,7.46,5.46,1.37,1.33,3.29,8,18,4,6
30/11/2019,17:30,Bayern Munich,Leverkusen,1,2,1,2,1.29,6.04,9.37,1.31,3.4,24,11,11,7
01/12/2019,14:30,M'gladbach,Freiburg,1,1,4,2,1.56,4.41,5.44,1.55,2.42,22,13,13,5
01/12/2019,17:00,Wolfsburg,Werder Bremen,1,2,2,3,2.17,3.64,3.17,1.7,2.16,19,10,6,3
02/12/2019,19:30,Mainz,Ein Frankfurt,0,1,2,1,2.81,3.59,2.4,1.57,2.37,18,14,8,4
06/12/2019,19:30,Ein Frankfurt,Hertha,0,1,2,2,1.83,3.91,4.11,1.59,2.37,25,9,6,3
07/12/2019,14:30,Augsburg,Mainz,1,1,2,1,2.28,3.62,2.99,1.62,2.3,18,12,5,3
07/12/2019,14:30,Dortmund,Fortuna Dusseldorf,1,0,5,0,1.3,5.75,9.24,1.41,2.88,23,2,10,0
07/12/2019,14:30,Freiburg,Wolfsburg,0,0,1,0,2.88,3.36,2.46,1.88,1.93,10,10,3,0
07/12/2019,14:30,M'gladbach,Bayern Munich,0,0,2,1,5.24,4.61,1.56,1.35,3.15,7,17,3,5
07/12/2019,14:30,RB Leipzig,Hoffenheim,1,0,3,1,1.44,4.98,6.48,1.42,2.82,25,11,14,1
07/12/2019,17:30,Leverkusen,Schalke 04,1,0,2,1,1.94,3.66,3.85,1.72,2.13,19,5,9,3
08/12/2019,14:30,Union Berlin,FC Koln,1,0,2,0,2.18,3.47,3.29,1.81,2.0,11,14,5,4
08/12/2019,17:00,Werder Bremen,Paderborn,0,0,0,1,1.53,4.63,5.49,1.33,3.29,12,18,3,5
13/12/2019,19:30,Hoffenheim,Augsburg,1,1,2,4,1.84,3.98,4.02,1.56,2.42,19,6,8,4
14/12/2019,14:30,Bayern Munich,Werder Bremen,2,1,6,1,1.15,8.74,16.7,1.22,4.16,29,11,14,2
14/12/2019,14:30,FC Koln,Leverkusen,0,0,2,0,4.13,3.9,1.83,1.59,2.35,13,6,5,2
