Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
07/10/2018,,Reus Deportiu,Granada,1,2,0,1,10,15,4,7,3.47,3.01,2.22,2.58,1.47,2018/2019,1819
08/10/2018,,Rayo Majadahonda,Sp Gijon,2,1,1,0,9,14,3,4,3.37,2.94,2.29,2.39,1.53,2018/2019,1819
08/10/2018,,Zaragoza,Osasuna,1,1,1,0,9,13,3,4,2.15,3.02,3.54,2.3,1.57,2018/2019,1819
12/10/2018,,Extremadura UD,Cadiz,2,1,0,1,9,12,3,2,2.74,2.86,2.82,2.61,1.46,2018/2019,1819
12/10/2018,,La Coruna,Elche,4,0,1,0,19,6,9,1,1.66,3.37,5.88,2.36,1.56,2018/2019,1819
12/10/2018,,Malaga,Albacete,2,1,0,0,16,9,5,2,1.67,3.36,5.75,2.31,1.58,2018/2019,1819
13/10/2018,,Almeria,Las Palmas,3,0,1,0,20,6,7,1,3.1,2.96,2.46,2.35,1.57,2018/2019,1819
13/10/2018,,Numancia,Zaragoza,1,0,0,0,15,6,4,1,2.35,3.04,3.2,2.2,1.65,2018/2019,1819
13/10/2018,,Osasuna,Cordoba,3,1,1,0,15,9,4,2,1.65,3.53,5.64,2.08,1.74,2018/2019,1819
13/10/2018,,Sp Gijon,Reus Deportiu,1,1,0,0,18,4,5,2,1.64,3.4,6.14,2.42,1.54,2018/2019,1819
14/10/2018,,Granada,Mallorca,1,0,1,0,10,13,2,4,1.86,3.18,4.49,2.25,1.59,2018/2019,1819
14/10/2018,,Rayo Majadahonda,Oviedo,1,0,0,0,14,11,4,3,3.08,2.93,2.45,2.4,1.53,2018/2019,1819
14/10/2018,,Tenerife,Lugo,0,0,0,0,20,10,1,3,1.76,3.35,4.82,2.1,1.69,2018/2019,1819
15/10/2018,,Gimnastic,Alcorcon,1,3,0,3,11,9,2,5,2.97,2.84,2.6,2.62,1.45,2018/2019,1819
19/10/2018,,Elche,Malaga,2,0,1,0,9,13,2,5,3.2,2.9,2.42,2.6,1.46,2018/2019,1819
20/10/2018,,Alcorcon,Granada,1,0,0,0,10,12,4,4,2.37,2.84,3.33,2.52,1.49,2018/2019,1819
20/10/2018,,Cordoba,La Coruna,1,1,0,1,22,5,8,2,3.89,3.24,1.97,2.06,1.73,2018/2019,1819
20/10/2018,,Las Palmas,Numancia,3,0,2,0,15,9,9,1,1.83,3.2,4.67,2.27,1.59,2018/2019,1819
20/10/2018,,Oviedo,Osasuna,2,1,0,1,11,5,2,1,2.28,2.89,3.42,2.49,1.5,2018/2019,1819
21/10/2018,,Albacete,Almeria,1,1,0,0,9,17,3,6,2.18,2.97,3.57,2.38,1.54,2018/2019,1819
21/10/2018,,Cadiz,Sp Gijon,0,0,0,0,17,6,6,4,2.35,2.82,3.4,2.72,1.42,2018/2019,1819
21/10/2018,,Lugo,Gimnastic,1,0,1,0,15,18,3,4,1.89,3.19,4.34,2.25,1.6,2018/2019,1819
21/10/2018,,Mallorca,Extremadura UD,1,1,0,0,13,9,3,4,1.78,3.3,4.75,2.18,1.64,2018/2019,1819
21/10/2018,,Reus Deportiu,Rayo Majadahonda,2,1,0,0,11,12,4,1,2.21,2.87,3.67,2.58,1.46,2018/2019,1819
21/10/2018,,Zaragoza,Tenerife,1,1,0,0,11,8,2,2,2.27,3.07,3.24,2.15,1.66,2018/2019,1819
26/10/2018,,Sp Gijon,Cordoba,0,0,0,0,8,15,3,7,1.57,3.71,6.08,2.0,1.77,2018/2019,1819
27/10/2018,,Granada,Almeria,1,0,0,0,8,9,4,2,1.76,3.34,4.9,2.19,1.64,2018/2019,1819
27/10/2018,,La Coruna,Reus Deportiu,2,0,1,0,16,12,3,3,1.47,3.89,7.28,2.24,1.61,2018/2019,1819
27/10/2018,,Lugo,Cadiz,1,2,1,1,5,9,1,3,2.54,2.82,3.06,2.71,1.43,2018/2019,1819
27/10/2018,,Mallorca,Las Palmas,2,2,2,2,12,14,4,7,2.26,3.03,3.34,2.2,1.64,2018/2019,1819
27/10/2018,,Tenerife,Alcorcon,3,2,0,2,15,7,6,3,2.23,2.86,3.66,2.72,1.43,2018/2019,1819
28/10/2018,,Elche,Zaragoza,2,0,1,0,9,15,3,2,2.28,3.04,3.27,2.2,1.63,2018/2019,1819
28/10/2018,,Extremadura UD,Albacete,1,2,1,1,11,10,2,6,2.29,3.03,3.2,2.18,1.64,2018/2019,1819
28/10/2018,,Gimnastic,Oviedo,2,1,1,0,10,9,5,5,3.05,2.9,2.49,2.42,1.53,2018/2019,1819
28/10/2018,,Rayo Majadahonda,Osasuna,1,1,0,0,7,12,2,1,3.03,2.87,2.51,2.42,1.52,2018/2019,1819
29/10/2018,,Malaga,Numancia,2,0,1,0,9,8,6,3,1.72,3.34,5.18,2.14,1.66,2018/2019,1819
02/11/2018,,Albacete,Gimnastic,2,0,2,0,16,8,10,4,1.84,3.31,4.46,2.03,1.76,2018/2019,1819
03/11/2018,,Cordoba,Extremadura UD,4,2,1,1,14,11,8,4,2.11,3.2,3.49,1.98,1.8,2018/2019,1819
03/11/2018,,Las Palmas,La Coruna,1,1,0,0,9,12,1,5,2.26,3.08,3.28,2.17,1.65,2018/2019,1819
03/11/2018,,Numancia,Tenerife,2,0,0,0,17,16,9,6,2.32,2.97,3.28,2.3,1.58,2018/2019,1819
03/11/2018,,Osasuna,Malaga,2,1,0,1,18,5,6,3,2.35,2.91,3.3,2.64,1.45,2018/2019,1819
03/11/2018,,Reus Deportiu,Lugo,0,0,0,0,4,13,1,3,2.39,2.85,3.32,2.66,1.45,2018/2019,1819
04/11/2018,,Alcorcon,Rayo Majadahonda,2,0,1,0,7,9,2,2,1.74,3.28,5.22,2.47,1.51,2018/2019,1819
04/11/2018,,Almeria,Sp Gijon,2,1,1,1,12,8,5,4,2.32,2.92,3.35,2.46,1.51,2018/2019,1819
04/11/2018,,Cadiz,Elche,5,1,0,1,13,11,7,4,1.95,3.08,4.3,2.64,1.45,2018/2019,1819
04/11/2018,,Oviedo,Mallorca,1,1,1,0,21,4,3,1,2.08,3.08,3.74,2.24,1.61,2018/2019,1819
04/11/2018,,Zaragoza,Granada,0,2,0,2,12,10,4,5,2.41,3.08,3.02,2.06,1.73,2018/2019,1819
10/11/2018,,Cadiz,Reus Deportiu,2,0,1,0,14,1,7,0,1.54,3.45,7.51,2.77,1.41,2018/2019,1819
10/11/2018,,Elche,Las Palmas,0,0,0,0,15,10,6,1,2.52,3.04,2.88,2.18,1.65,2018/2019,1819
10/11/2018,,Extremadura UD,Osasuna,2,3,2,1,11,11,5,2,3.18,3.04,2.34,2.3,1.58,2018/2019,1819
10/11/2018,,La Coruna,Oviedo,4,0,1,0,14,13,6,3,1.74,3.35,5.01,2.23,1.62,2018/2019,1819
10/11/2018,,Lugo,Alcorcon,0,1,0,0,10,6,3,1,2.69,2.85,2.86,2.67,1.44,2018/2019,1819
11/11/2018,,Granada,Numancia,0,0,0,0,12,6,2,3,1.69,3.37,5.34,2.19,1.64,2018/2019,1819
11/11/2018,,Mallorca,Cordoba,3,0,0,0,12,12,7,3,1.76,3.42,4.69,1.94,1.83,2018/2019,1819
11/11/2018,,Rayo Majadahonda,Almeria,2,0,1,0,14,8,4,1,2.62,2.92,2.87,2.36,1.56,2018/2019,1819
11/11/2018,,Sp Gijon,Malaga,2,2,0,0,16,15,4,6,2.0,3.06,4.04,2.58,1.47,2018/2019,1819
11/11/2018,,Tenerife,Albacete,0,0,0,0,24,10,6,3,1.82,3.29,4.51,2.18,1.65,2018/2019,1819
12/11/2018,,Gimnastic,Zaragoza,1,3,1,1,11,10,3,2,2.67,2.96,2.76,2.27,1.59,2018/2019,1819
16/11/2018,,Las Palmas,Granada,2,2,1,0,7,14,6,4,2.28,3.05,3.27,2.21,1.64,2018/2019,1819
17/11/2018,,Malaga,Gimnastic,2,0,1,0,15,4,3,1,1.33,4.48,10.09,2.11,1.7,2018/2019,1819
17/11/2018,,Osasuna,Tenerife,2,0,2,0,19,12,9,3,1.76,3.3,4.91,2.19,1.64,2018/2019,1819
17/11/2018,,Oviedo,Sp Gijon,2,1,2,0,13,6,4,3,2.22,2.96,3.47,2.43,1.53,2018/2019,1819
17/11/2018,,Reus Deportiu,Extremadura UD,1,4,1,1,5,11,1,6,2.25,2.97,3.4,2.49,1.5,2018/2019,1819
17/11/2018,,Zaragoza,Mallorca,2,2,0,2,17,11,6,6,2.18,3.04,3.5,2.19,1.64,2018/2019,1819
18/11/2018,,Albacete,Lugo,1,0,0,0,12,11,3,2,1.76,3.34,4.86,2.16,1.66,2018/2019,1819
18/11/2018,,Alcorcon,Elche,1,0,0,0,16,3,6,1,1.7,3.29,5.39,2.48,1.51,2018/2019,1819
18/11/2018,,Cordoba,Cadiz,1,3,0,0,14,10,4,5,2.98,2.94,2.5,2.28,1.59,2018/2019,1819
18/11/2018,,Numancia,Rayo Majadahonda,1,2,0,1,17,12,4,5,1.82,3.21,4.72,2.24,1.62,2018/2019,1819
19/11/2018,,Almeria,La Coruna,1,1,0,0,12,5,2,2,3.01,2.87,2.54,2.43,1.52,2018/2019,1819
23/11/2018,,Granada,Sp Gijon,1,2,0,1,14,13,5,7,1.63,3.57,5.67,2.24,1.62,2018/2019,1819
24/11/2018,,Cadiz,Las Palmas,4,1,2,0,10,11,4,5,2.0,3.11,3.97,2.45,1.52,2018/2019,1819
24/11/2018,,Gimnastic,Almeria,2,2,1,2,8,12,3,6,2.95,2.9,2.58,2.44,1.52,2018/2019,1819
24/11/2018,,La Coruna,Osasuna,2,0,1,0,9,10,5,3,1.9,3.17,4.36,2.25,1.6,2018/2019,1819
24/11/2018,,Lugo,Cordoba,2,1,2,0,5,11,4,5,1.93,3.24,4.07,2.07,1.72,2018/2019,1819
25/11/2018,,Alcorcon,Zaragoza,2,0,0,0,10,6,5,0,1.85,3.18,4.59,2.34,1.56,2018/2019,1819
25/11/2018,,Elche,Albacete,0,1,0,1,23,3,6,1,2.18,3.1,3.42,2.25,1.61,2018/2019,1819
25/11/2018,,Extremadura UD,Malaga,1,0,1,0,11,10,3,4,3.67,3.06,2.11,2.29,1.59,2018/2019,1819
25/11/2018,,Mallorca,Numancia,1,0,1,0,14,9,5,4,1.89,3.2,4.34,2.2,1.64,2018/2019,1819
