Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
26/11/2018,,Sociedad,Celta,2,1,1,0,15,6,8,2,1.83,3.72,4.29,1.83,1.98,2018/2019,1819
30/11/2018,,Vallecano,Eibar,1,0,0,0,5,13,2,5,3.01,3.41,2.37,1.87,1.93,2018/2019,1819
01/12/2018,,Celta,Huesca,2,0,1,0,12,8,5,3,1.69,3.88,5.07,1.76,2.05,2018/2019,1819
01/12/2018,,Getafe,Espanol,3,0,0,0,14,8,5,2,2.39,3.03,3.35,2.57,1.49,2018/2019,1819
01/12/2018,,Real Madrid,Valencia,2,0,1,0,13,7,3,2,1.45,4.73,6.72,1.5,2.55,2018/2019,1819
01/12/2018,,Valladolid,Leganes,2,4,0,2,20,14,6,5,2.41,3.01,3.35,2.73,1.44,2018/2019,1819
02/12/2018,,Alaves,Sevilla,1,1,1,0,11,14,3,3,3.68,3.61,2.0,1.77,2.03,2018/2019,1819
02/12/2018,,Barcelona,Villarreal,2,0,1,0,16,12,7,2,1.23,6.67,11.42,1.33,3.23,2018/2019,1819
02/12/2018,,Betis,Sociedad,1,0,1,0,6,6,4,4,2.27,3.26,3.33,1.99,1.82,2018/2019,1819
02/12/2018,,Girona,Ath Madrid,1,1,1,0,13,17,3,3,5.32,3.36,1.77,2.44,1.54,2018/2019,1819
03/12/2018,,Levante,Ath Bilbao,3,0,1,0,17,12,7,3,2.74,3.36,2.58,1.93,1.87,2018/2019,1819
07/12/2018,,Leganes,Getafe,1,1,0,1,17,6,5,2,2.68,2.92,3.02,2.89,1.5,2018/2019,1819
08/12/2018,,Ath Madrid,Alaves,3,0,1,0,12,13,5,3,1.39,4.35,10.12,2.21,1.66,2018/2019,1819
08/12/2018,,Espanol,Barcelona,0,4,0,3,15,17,3,9,6.09,4.44,1.52,1.58,2.36,2018/2019,1819
08/12/2018,,Valencia,Sevilla,1,1,0,0,16,11,6,3,2.23,3.48,3.22,1.84,1.96,2018/2019,1819
08/12/2018,,Villarreal,Celta,2,3,0,1,13,14,3,7,1.79,3.81,4.45,1.71,2.13,2018/2019,1819
09/12/2018,,Betis,Vallecano,2,0,0,0,8,12,3,3,1.55,4.39,5.69,1.63,2.26,2018/2019,1819
09/12/2018,,Eibar,Levante,4,4,1,2,32,14,7,5,1.78,3.84,4.46,1.77,2.05,2018/2019,1819
09/12/2018,,Huesca,Real Madrid,0,1,0,1,11,5,4,4,9.13,5.62,1.31,1.44,2.72,2018/2019,1819
09/12/2018,,Sociedad,Valladolid,1,2,0,1,23,10,5,6,1.61,3.78,6.11,2.15,1.69,2018/2019,1819
10/12/2018,,Ath Bilbao,Girona,1,0,0,0,25,3,10,1,1.98,3.38,4.02,2.14,1.7,2018/2019,1819
14/12/2018,,Celta,Leganes,0,0,0,0,15,5,2,2,1.86,3.46,4.59,2.23,1.65,2018/2019,1819
15/12/2018,,Eibar,Valencia,1,1,0,1,18,11,6,4,2.69,3.21,2.74,2.1,1.73,2018/2019,1819
15/12/2018,,Getafe,Sociedad,1,0,1,0,9,9,2,4,2.31,3.09,3.44,2.56,1.49,2018/2019,1819
15/12/2018,,Real Madrid,Vallecano,1,0,1,0,9,11,4,3,1.15,8.8,16.27,1.23,3.95,2018/2019,1819
15/12/2018,,Valladolid,Ath Madrid,2,3,0,2,8,14,2,5,5.7,3.41,1.73,2.48,1.52,2018/2019,1819
16/12/2018,,Espanol,Betis,1,3,1,1,10,12,3,5,2.34,3.33,3.11,1.96,1.84,2018/2019,1819
16/12/2018,,Huesca,Villarreal,2,2,1,0,30,10,13,5,3.29,3.4,2.21,1.91,1.88,2018/2019,1819
16/12/2018,,Levante,Barcelona,0,5,0,2,20,16,6,9,10.22,6.58,1.25,1.26,3.74,2018/2019,1819
16/12/2018,,Sevilla,Girona,2,0,0,0,17,8,5,2,1.45,4.6,6.95,1.62,2.29,2018/2019,1819
17/12/2018,,Alaves,Ath Bilbao,0,0,0,0,11,6,2,3,2.88,3.15,2.59,2.29,1.61,2018/2019,1819
21/12/2018,,Girona,Getafe,1,1,0,0,12,5,4,2,2.69,3.01,2.94,2.6,1.49,2018/2019,1819
21/12/2018,,Sociedad,Alaves,0,1,0,1,18,9,4,3,1.79,3.49,5.05,2.22,1.66,2018/2019,1819
22/12/2018,,Ath Bilbao,Valladolid,1,1,1,0,8,5,3,2,1.74,3.58,5.22,2.17,1.68,2018/2019,1819
22/12/2018,,Ath Madrid,Espanol,1,0,0,0,8,18,5,4,1.42,4.13,9.74,2.25,1.64,2018/2019,1819
22/12/2018,,Barcelona,Celta,2,0,2,0,9,11,5,1,1.12,9.83,19.17,1.17,4.74,2018/2019,1819
