Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
28/09/2018,,Holstein Kiel,Darmstadt,4,2,3,2,14,16,6,3,2.02,3.43,3.64,1.86,1.92,2018/2019,1819
29/09/2018,,Duisburg,Regensburg,1,3,1,2,27,16,7,9,2.48,3.39,2.71,1.69,2.14,2018/2019,1819
29/09/2018,,Heidenheim,Bochum,3,2,1,2,21,10,8,5,2.62,3.25,2.66,1.89,1.89,2018/2019,1819
29/09/2018,,Paderborn,Erzgebirge Aue,1,0,1,0,24,17,10,8,1.73,3.68,4.62,1.77,2.02,2018/2019,1819
30/09/2018,,Dresden,Greuther Furth,0,1,0,0,14,12,3,2,1.88,3.6,3.88,1.76,2.04,2018/2019,1819
30/09/2018,,Hamburg,St Pauli,0,0,0,0,7,11,1,5,1.85,3.55,4.18,1.73,2.06,2018/2019,1819
30/09/2018,,Sandhausen,Magdeburg,0,1,0,0,7,7,2,2,2.22,3.11,3.44,2.31,1.59,2018/2019,1819
01/10/2018,,Ingolstadt,Union Berlin,1,2,0,1,8,17,2,5,2.32,3.29,3.0,1.86,1.92,2018/2019,1819
05/10/2018,,Bochum,Bielefeld,1,0,1,0,11,20,3,5,2.21,3.31,3.22,1.85,1.94,2018/2019,1819
05/10/2018,,Darmstadt,Hamburg,1,2,0,2,11,10,2,4,3.03,3.25,2.36,2.04,1.75,2018/2019,1819
06/10/2018,,Erzgebirge Aue,Holstein Kiel,2,1,0,1,18,10,6,2,2.99,3.19,2.41,1.99,1.8,2018/2019,1819
06/10/2018,,Greuther Furth,Regensburg,1,1,0,0,13,13,3,6,2.46,3.42,2.75,1.63,2.21,2018/2019,1819
06/10/2018,,Magdeburg,Dresden,2,2,0,2,20,7,8,4,2.72,3.09,2.68,2.04,1.76,2018/2019,1819
07/10/2018,,Ingolstadt,Paderborn,1,2,0,1,19,15,6,6,2.46,3.4,2.73,1.65,2.2,2018/2019,1819
07/10/2018,,St Pauli,Sandhausen,3,1,1,0,12,14,5,3,2.06,3.22,3.72,2.22,1.64,2018/2019,1819
07/10/2018,,Union Berlin,Heidenheim,1,1,0,0,16,12,4,3,1.73,3.63,4.77,1.86,1.92,2018/2019,1819
08/10/2018,,FC Koln,Duisburg,1,2,1,1,18,12,6,4,1.39,4.77,7.19,1.49,2.51,2018/2019,1819
19/10/2018,,Dresden,Erzgebirge Aue,1,1,1,1,15,12,6,5,2.0,3.34,3.81,1.93,1.85,2018/2019,1819
19/10/2018,,Sandhausen,Ingolstadt,4,0,1,0,17,7,4,2,2.42,3.05,3.12,2.29,1.6,2018/2019,1819
20/10/2018,,Bielefeld,Greuther Furth,2,3,2,0,17,16,7,6,2.04,3.4,3.61,1.82,1.97,2018/2019,1819
