Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
09/11/2019,14:00,Pisa,Spezia,3,2,1,0,11,13,5,7,2.57,3.02,2.87,2.19,1.67,2019/2020,1920
09/11/2019,14:00,Venezia,Livorno,1,0,1,0,9,11,4,4,2.06,3.19,3.7,2.16,1.68,2019/2020,1920
09/11/2019,14:00,Virtus Entella,Pordenone,1,1,1,1,8,11,2,4,2.28,3.08,3.29,2.13,1.7,2019/2020,1920
09/11/2019,17:00,Empoli,Pescara,1,2,1,2,21,9,2,4,1.77,3.47,4.64,1.85,1.94,2019/2020,1920
10/11/2019,14:00,Cremonese,Salernitana,1,0,0,0,20,12,10,5,2.08,3.13,3.73,2.19,1.66,2019/2020,1920
10/11/2019,14:00,Trapani,Cosenza,2,2,2,2,10,11,5,5,2.19,3.05,3.52,2.24,1.63,2019/2020,1920
10/11/2019,20:00,Frosinone,Chievo,2,0,1,0,11,8,4,3,1.99,3.11,4.06,2.23,1.64,2019/2020,1920
22/11/2019,20:00,Pescara,Cremonese,1,1,0,0,14,11,6,3,2.31,3.03,3.28,2.03,1.77,2019/2020,1920
23/11/2019,14:00,Benevento,Crotone,2,0,1,0,11,17,3,4,2.3,3.18,3.12,1.91,1.88,2019/2020,1920
23/11/2019,14:00,Juve Stabia,Salernitana,2,0,1,0,8,10,4,5,2.54,2.98,2.93,2.26,1.62,2019/2020,1920
23/11/2019,14:00,Livorno,Trapani,1,2,0,2,17,10,6,6,1.95,3.22,4.05,2.11,1.72,2019/2020,1920
23/11/2019,14:00,Pordenone,Perugia,3,0,0,0,22,12,10,2,2.48,2.99,3.0,2.18,1.66,2019/2020,1920
23/11/2019,17:00,Empoli,Venezia,1,1,1,0,8,16,2,4,1.77,3.38,4.8,2.08,1.74,2019/2020,1920
24/11/2019,14:00,Ascoli,Cosenza,3,2,1,2,14,6,6,1,2.19,3.03,3.53,2.38,1.57,2019/2020,1920
24/11/2019,14:00,Cittadella,Pisa,1,1,0,1,19,10,4,4,1.88,3.3,4.23,2.15,1.68,2019/2020,1920
24/11/2019,20:00,Spezia,Frosinone,2,0,1,0,15,13,7,1,2.83,2.99,2.61,2.27,1.61,2019/2020,1920
25/11/2019,20:00,Chievo,Virtus Entella,2,1,2,0,9,12,4,2,1.77,3.28,4.95,2.27,1.61,2019/2020,1920
29/11/2019,20:00,Cosenza,Spezia,1,1,1,0,14,14,6,2,2.47,2.91,3.13,2.37,1.57,2019/2020,1920
30/11/2019,14:00,Cremonese,Livorno,0,0,0,0,12,11,2,3,1.88,3.19,4.48,2.28,1.61,2019/2020,1920
30/11/2019,14:00,Crotone,Cittadella,1,1,0,0,17,9,5,4,1.79,3.46,4.52,1.93,1.86,2019/2020,1920
30/11/2019,14:00,Frosinone,Empoli,4,0,2,0,14,7,9,2,2.02,3.17,3.86,2.06,1.75,2019/2020,1920
30/11/2019,14:00,Venezia,Benevento,0,2,0,1,9,20,2,7,3.45,3.1,2.19,2.09,1.73,2019/2020,1920
30/11/2019,17:00,Salernitana,Ascoli,1,1,1,0,16,16,6,6,2.09,3.13,3.69,2.06,1.75,2019/2020,1920
01/12/2019,14:00,Trapani,Chievo,1,0,1,0,15,10,8,2,3.33,3.03,2.26,2.13,1.7,2019/2020,1920
01/12/2019,14:00,Virtus Entella,Juve Stabia,2,0,1,0,22,2,9,1,2.21,3.06,3.43,2.1,1.72,2019/2020,1920
01/12/2019,20:00,Perugia,Pescara,3,1,2,1,11,13,4,2,2.03,3.18,3.76,1.99,1.8,2019/2020,1920
02/12/2019,20:00,Pisa,Pordenone,2,0,2,0,9,9,3,3,2.44,3.05,2.97,2.04,1.76,2019/2020,1920
06/12/2019,20:00,Benevento,Trapani,5,0,2,0,21,7,10,3,1.38,4.33,8.9,1.8,2.0,2019/2020,1920
07/12/2019,14:00,Cittadella,Salernitana,4,3,3,1,20,10,8,7,1.91,3.24,4.22,2.13,1.7,2019/2020,1920
07/12/2019,14:00,Empoli,Ascoli,2,1,0,1,19,11,6,6,1.92,3.37,3.97,1.83,1.96,2019/2020,1920
07/12/2019,14:00,Pescara,Venezia,2,2,1,0,7,17,3,2,2.02,3.21,3.81,1.99,1.8,2019/2020,1920
07/12/2019,14:00,Spezia,Livorno,2,0,1,0,16,21,5,6,2.07,3.08,3.83,2.1,1.72,2019/2020,1920
07/12/2019,17:00,Chievo,Cremonese,1,0,0,0,16,11,7,6,1.94,3.19,4.15,2.14,1.69,2019/2020,1920
08/12/2019,14:00,Juve Stabia,Frosinone,0,2,0,1,7,18,3,6,3.45,3.03,2.21,2.1,1.72,2019/2020,1920
08/12/2019,14:00,Pisa,Virtus Entella,0,2,0,1,19,14,5,5,2.35,2.97,3.25,2.2,1.66,2019/2020,1920
08/12/2019,20:00,Pordenone,Crotone,1,0,1,0,9,16,1,3,2.84,3.04,2.57,1.95,1.83,2019/2020,1920
09/12/2019,20:00,Perugia,Cosenza,2,2,1,0,15,7,4,5,2.02,3.06,4.04,2.26,1.61,2019/2020,1920
13/12/2019,20:00,Chievo,Juve Stabia,2,3,2,0,8,9,3,5,1.48,3.84,7.37,2.08,1.73,2019/2020,1920
14/12/2019,14:00,Ascoli,Cittadella,1,0,0,0,9,15,2,4,2.68,3.08,2.68,1.92,1.87,2019/2020,1920
14/12/2019,14:00,Frosinone,Pescara,2,0,0,0,13,7,3,1,1.7,3.48,5.14,1.92,1.86,2019/2020,1920
14/12/2019,14:00,Venezia,Spezia,0,0,0,0,14,5,7,2,2.44,2.98,3.06,2.19,1.66,2019/2020,1920
14/12/2019,14:00,Virtus Entella,Empoli,2,0,2,0,9,13,7,3,2.39,3.11,3.01,2.0,1.8,2019/2020,1920
14/12/2019,17:00,Livorno,Benevento,0,2,0,1,6,12,1,6,3.11,3.12,2.33,2.06,1.74,2019/2020,1920
15/12/2019,14:00,Cosenza,Pordenone,1,2,0,2,17,15,7,9,2.29,3.06,3.25,2.17,1.67,2019/2020,1920
15/12/2019,14:00,Cremonese,Perugia,2,1,1,0,19,17,9,6,2.22,2.94,3.57,2.37,1.56,2019/2020,1920
15/12/2019,20:00,Salernitana,Crotone,3,2,0,1,16,12,6,3,2.99,3.05,2.43,2.01,1.78,2019/2020,1920
16/12/2019,20:00,Trapani,Pisa,1,3,1,2,26,13,9,6,2.35,3.0,3.18,2.19,1.65,2019/2020,1920
21/12/2019,14:00,Cittadella,Chievo,1,1,1,0,19,5,7,1,2.19,3.01,3.55,2.21,1.65,2019/2020,1920
21/12/2019,14:00,Crotone,Livorno,2,1,2,1,16,7,7,3,1.6,3.57,6.06,1.96,1.83,2019/2020,1920
21/12/2019,14:00,Empoli,Salernitana,1,1,1,1,10,14,3,6,1.96,3.19,4.05,2.0,1.79,2019/2020,1920
21/12/2019,14:00,Juve Stabia,Venezia,2,0,1,0,10,14,3,5,2.48,3.0,2.97,2.11,1.71,2019/2020,1920
21/12/2019,14:00,Perugia,Virtus Entella,2,0,0,0,17,18,8,3,1.98,3.17,4.01,2.07,1.74,2019/2020,1920
21/12/2019,17:00,Benevento,Frosinone,1,0,1,0,14,10,2,0,2.0,3.02,4.16,2.21,1.64,2019/2020,1920
22/12/2019,14:00,Pescara,Trapani,1,1,1,1,13,3,4,1,1.83,3.4,4.32,1.83,1.95,2019/2020,1920
22/12/2019,14:00,Pisa,Cosenza,1,3,0,3,10,12,3,9,2.32,3.0,3.26,2.2,1.65,2019/2020,1920
22/12/2019,20:00,Pordenone,Ascoli,2,1,2,0,12,8,7,2,2.01,3.23,3.79,1.95,1.83,2019/2020,1920
26/12/2019,11:30,Cosenza,Empoli,1,0,1,0,12,13,5,5,2.37,3.03,3.13,2.13,1.69,2019/2020,1920
26/12/2019,14:00,Chievo,Benevento,1,2,1,2,11,12,6,3,2.84,2.96,2.61,2.19,1.66,2019/2020,1920
26/12/2019,14:00,Cremonese,Juve Stabia,1,1,1,1,14,9,5,4,1.79,3.18,5.02,2.37,1.57,2019/2020,1920
26/12/2019,14:00,Frosinone,Crotone,1,2,1,1,13,10,6,6,2.0,3.16,3.94,2.04,1.76,2019/2020,1920
26/12/2019,14:00,Livorno,Pescara,0,2,0,2,11,12,5,6,2.22,3.24,3.18,1.94,1.84,2019/2020,1920
26/12/2019,14:00,Salernitana,Pordenone,4,0,1,0,12,7,5,3,2.44,3.07,2.95,2.05,1.75,2019/2020,1920
26/12/2019,14:00,Trapani,Perugia,2,2,1,0,11,12,4,4,2.51,3.03,2.89,2.07,1.73,2019/2020,1920
26/12/2019,14:00,Venezia,Cittadella,1,2,0,2,12,15,3,5,2.78,2.98,2.64,2.16,1.67,2019/2020,1920
26/12/2019,17:00,Ascoli,Pisa,1,0,0,0,14,6,5,1,1.86,3.41,4.14,1.96,1.83,2019/2020,1920
26/12/2019,20:00,Virtus Entella,Spezia,0,0,0,0,10,7,3,1,2.46,3.1,2.91,2.11,1.71,2019/2020,1920
