Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
02/11/2020,17:00,Antalyaspor,Fenerbahce,1,2,0,0,5,28,2,10,4.67,4.01,1.65,1.68,2.15,2020/2021,2021
02/11/2020,17:00,Hatayspor,Sivasspor,1,1,1,1,10,7,4,4,2.88,3.16,2.47,2.05,1.76,2020/2021,2021
06/11/2020,17:00,Gaziantep,Besiktas,3,1,1,0,8,9,6,3,3.66,3.71,1.93,1.64,2.24,2020/2021,2021
07/11/2020,10:30,Kasimpasa,Antalyaspor,2,2,1,0,16,11,4,4,1.87,3.84,3.71,1.67,2.18,2020/2021,2021
07/11/2020,13:00,Alanyaspor,Trabzonspor,1,1,0,0,9,7,4,5,1.74,3.9,4.24,1.71,2.13,2020/2021,2021
07/11/2020,13:00,Erzurum BB,Goztep,1,1,0,1,13,11,3,3,2.32,3.18,3.13,1.98,1.82,2020/2021,2021
07/11/2020,16:00,Fenerbahce,Konyaspor,0,2,0,0,13,12,2,5,1.41,4.56,7.08,1.7,2.13,2020/2021,2021
08/11/2020,10:30,Ankaragucu,Karagumruk,2,2,1,2,14,15,5,3,2.72,3.49,2.45,1.85,1.94,2020/2021,2021
08/11/2020,10:30,Yeni Malatyaspor,Denizlispor,2,0,2,0,9,22,7,3,2.03,3.36,3.6,2.02,1.78,2020/2021,2021
08/11/2020,13:00,Buyuksehyr,Genclerbirligi,2,1,0,1,22,6,5,2,1.43,4.64,6.59,1.64,2.25,2020/2021,2021
08/11/2020,13:00,Kayserispor,Hatayspor,0,1,0,0,11,15,3,6,2.68,3.2,2.61,2.14,1.69,2020/2021,2021
08/11/2020,16:00,Sivasspor,Galatasaray,1,2,0,1,10,8,6,3,2.71,3.49,2.41,1.75,2.06,2020/2021,2021
21/11/2020,10:30,Karagumruk,Sivasspor,1,1,0,1,19,9,5,3,2.62,3.43,2.56,1.8,1.99,2020/2021,2021
21/11/2020,13:00,Denizlispor,Gaziantep,0,1,0,1,13,11,4,5,2.57,3.35,2.64,1.85,1.95,2020/2021,2021
21/11/2020,13:00,Genclerbirligi,Fenerbahce,1,5,1,2,11,10,5,5,5.76,4.47,1.5,1.57,2.38,2020/2021,2021
21/11/2020,16:00,Besiktas,Buyuksehyr,3,2,2,0,20,19,8,7,3.37,3.37,2.11,1.72,2.11,2020/2021,2021
22/11/2020,10:30,Hatayspor,Rizespor,2,2,1,1,14,7,6,1,2.4,3.34,2.85,2.03,1.77,2020/2021,2021
22/11/2020,13:00,Goztep,Ankaragucu,3,1,1,0,10,14,4,7,2.0,3.49,3.56,1.76,2.03,2020/2021,2021
22/11/2020,13:00,Konyaspor,Kasimpasa,2,1,0,1,16,8,8,3,2.37,3.33,2.91,1.8,1.99,2020/2021,2021
22/11/2020,16:00,Antalyaspor,Alanyaspor,0,2,0,0,4,10,3,5,4.26,3.76,1.76,1.69,2.13,2020/2021,2021
22/11/2020,16:00,Trabzonspor,Erzurum BB,1,0,1,0,11,21,3,7,1.81,3.47,4.39,1.75,2.04,2020/2021,2021
23/11/2020,16:30,Galatasaray,Kayserispor,1,1,0,0,27,3,12,1,1.46,4.44,6.0,1.66,2.16,2020/2021,2021
27/11/2020,16:30,Ankaragucu,Trabzonspor,0,1,0,1,14,8,3,1,3.41,3.32,2.13,1.84,1.96,2020/2021,2021
28/11/2020,10:30,Gaziantep,Yeni Malatyaspor,2,2,1,0,6,11,5,5,2.3,3.35,3.05,1.82,1.98,2020/2021,2021
28/11/2020,13:00,Buyuksehyr,Denizlispor,3,3,2,0,18,12,7,7,1.33,5.11,8.62,1.65,2.21,2020/2021,2021
28/11/2020,16:00,Rizespor,Galatasaray,0,4,0,1,4,21,0,11,3.27,3.49,2.12,1.76,2.04,2020/2021,2021
29/11/2020,10:30,Erzurum BB,Antalyaspor,2,2,1,0,11,11,4,6,2.07,3.48,3.38,1.81,1.98,2020/2021,2021
29/11/2020,13:00,Alanyaspor,Konyaspor,1,0,1,0,18,10,8,3,1.65,3.7,5.26,2.0,1.8,2020/2021,2021
29/11/2020,13:00,Kasimpasa,Genclerbirligi,2,0,2,0,13,20,9,5,1.8,3.47,4.53,1.95,1.84,2020/2021,2021
29/11/2020,16:00,Fenerbahce,Besiktas,3,4,1,2,18,7,5,4,1.81,3.78,4.02,1.54,2.43,2020/2021,2021
30/11/2020,16:30,Kayserispor,Karagumruk,0,0,0,0,18,10,4,4,3.01,3.4,2.25,1.86,1.93,2020/2021,2021
30/11/2020,16:30,Sivasspor,Goztep,0,1,0,0,7,6,5,1,1.81,3.75,4.02,1.68,2.13,2020/2021,2021
04/12/2020,16:30,Besiktas,Kasimpasa,3,0,1,0,17,6,5,2,1.78,4.03,3.93,1.45,2.71,2020/2021,2021
05/12/2020,10:30,Genclerbirligi,Alanyaspor,2,1,1,0,14,16,5,6,4.94,4.03,1.63,1.66,2.21,2020/2021,2021
05/12/2020,10:30,Goztep,Kayserispor,1,1,0,0,6,12,2,5,1.84,3.71,3.95,1.72,2.1,2020/2021,2021
05/12/2020,13:00,Konyaspor,Erzurum BB,2,0,1,0,16,10,6,3,1.79,3.49,4.52,1.97,1.82,2020/2021,2021
05/12/2020,13:00,Yeni Malatyaspor,Buyuksehyr,1,1,0,1,10,11,3,5,4.03,3.52,1.88,1.79,2.02,2020/2021,2021
05/12/2020,16:00,Galatasaray,Hatayspor,3,0,1,0,12,11,4,1,1.47,4.36,6.33,1.71,2.11,2020/2021,2021
06/12/2020,10:30,Karagumruk,Rizespor,2,1,2,1,8,9,4,3,2.33,3.34,2.95,1.89,1.89,2020/2021,2021
06/12/2020,13:00,Antalyaspor,Ankaragucu,1,0,1,0,13,7,5,3,1.98,3.31,3.86,1.89,1.89,2020/2021,2021
06/12/2020,16:00,Denizlispor,Fenerbahce,0,2,0,2,18,10,7,2,4.98,4.01,1.63,1.62,2.26,2020/2021,2021
07/12/2020,16:30,Trabzonspor,Sivasspor,1,1,1,0,10,6,4,1,1.89,3.59,3.84,1.93,1.85,2020/2021,2021
09/12/2020,15:30,Goztep,Alanyaspor,1,0,0,0,9,17,5,4,3.25,3.43,2.14,1.84,1.95,2020/2021,2021
09/12/2020,16:30,Hatayspor,Erzurum BB,3,0,1,0,11,13,8,4,2.1,3.33,3.46,1.99,1.8,2020/2021,2021
11/12/2020,16:00,Kasimpasa,Denizlispor,3,2,2,1,16,13,5,4,2.25,3.41,3.07,1.77,2.03,2020/2021,2021
12/12/2020,10:30,Hatayspor,Karagumruk,3,1,1,0,7,13,5,3,2.49,3.19,2.91,1.93,1.87,2020/2021,2021
12/12/2020,13:00,Kayserispor,Trabzonspor,0,0,0,0,18,11,6,4,3.69,3.35,2.02,1.9,1.89,2020/2021,2021
12/12/2020,13:00,Rizespor,Goztep,3,2,1,0,13,12,7,5,2.41,3.29,2.88,1.94,1.86,2020/2021,2021
12/12/2020,16:00,Ankaragucu,Konyaspor,4,3,1,2,11,8,5,4,3.11,3.19,2.32,2.11,1.71,2020/2021,2021
12/12/2020,16:00,Fenerbahce,Yeni Malatyaspor,0,3,0,2,20,10,6,6,1.42,4.51,7.09,1.6,2.3,2020/2021,2021
13/12/2020,10:30,Erzurum BB,Genclerbirligi,0,1,0,0,14,11,4,5,2.17,3.28,3.32,1.93,1.86,2020/2021,2021
13/12/2020,16:00,Alanyaspor,Besiktas,2,1,1,0,20,10,6,3,2.3,3.73,2.74,1.71,2.11,2020/2021,2021
13/12/2020,16:00,Buyuksehyr,Gaziantep,1,2,0,1,19,9,6,3,1.58,3.98,5.39,1.56,2.39,2020/2021,2021
14/12/2020,16:00,Sivasspor,Antalyaspor,0,0,0,0,9,12,2,5,1.93,3.48,3.79,1.94,1.84,2020/2021,2021
15/12/2020,13:00,Ankaragucu,Hatayspor,2,0,0,0,11,9,5,4,2.8,3.21,2.51,2.04,1.76,2020/2021,2021
18/12/2020,16:00,Karagumruk,Galatasaray,2,1,0,0,7,15,4,1,4.83,4.06,1.64,1.59,2.34,2020/2021,2021
19/12/2020,10:30,Goztep,Hatayspor,0,1,0,0,8,13,2,3,2.18,3.13,3.48,1.98,1.82,2020/2021,2021
19/12/2020,13:00,Trabzonspor,Rizespor,2,1,0,1,18,4,8,1,1.8,3.6,4.34,1.9,1.9,2020/2021,2021
19/12/2020,13:00,Yeni Malatyaspor,Kasimpasa,2,0,1,0,15,10,5,4,2.12,3.33,3.39,1.76,2.05,2020/2021,2021
19/12/2020,16:00,Gaziantep,Fenerbahce,3,1,2,1,10,14,4,4,3.69,3.56,1.94,1.64,2.23,2020/2021,2021
20/12/2020,10:30,Genclerbirligi,Ankaragucu,1,1,0,0,9,16,3,5,2.18,3.24,3.4,1.88,1.9,2020/2021,2021
20/12/2020,13:00,Denizlispor,Alanyaspor,1,0,1,0,5,17,2,7,4.21,3.65,1.8,1.86,1.93,2020/2021,2021
20/12/2020,16:00,Besiktas,Erzurum BB,4,0,0,0,14,8,7,4,1.5,4.42,5.66,1.56,2.37,2020/2021,2021
21/12/2020,16:00,Antalyaspor,Kayserispor,2,0,2,0,9,5,4,2,1.92,3.5,3.86,1.97,1.81,2020/2021,2021
21/12/2020,16:00,Konyaspor,Sivasspor,0,1,0,0,3,10,1,4,2.31,3.05,3.26,2.3,1.6,2020/2021,2021
22/12/2020,13:00,Hatayspor,Trabzonspor,0,1,0,0,17,8,5,2,2.77,3.2,2.55,2.0,1.8,2020/2021,2021
22/12/2020,16:00,Galatasaray,Goztep,3,1,2,1,15,12,8,5,1.41,4.79,6.79,1.57,2.38,2020/2021,2021
23/12/2020,13:00,Alanyaspor,Yeni Malatyaspor,1,1,1,0,14,13,5,7,1.6,3.97,5.32,1.82,1.98,2020/2021,2021
23/12/2020,13:00,Erzurum BB,Denizlispor,1,2,0,1,13,11,6,5,2.32,3.06,3.28,2.0,1.8,2020/2021,2021
23/12/2020,16:00,Fenerbahce,Buyuksehyr,4,1,1,1,15,19,4,3,2.28,3.32,3.1,1.66,2.21,2020/2021,2021
23/12/2020,16:00,Kasimpasa,Gaziantep,0,4,0,2,12,9,5,4,2.46,3.33,2.8,1.64,2.22,2020/2021,2021
24/12/2020,13:00,Kayserispor,Konyaspor,1,2,1,0,10,16,4,8,3.25,3.27,2.2,2.07,1.74,2020/2021,2021
24/12/2020,13:00,Sivasspor,Genclerbirligi,3,1,1,0,18,10,8,4,1.85,3.51,4.15,1.85,1.93,2020/2021,2021
24/12/2020,16:00,Ankaragucu,Besiktas,0,1,0,0,8,7,1,3,4.31,3.81,1.74,1.68,2.15,2020/2021,2021
24/12/2020,16:00,Rizespor,Antalyaspor,2,1,1,0,11,12,4,7,2.23,3.21,3.28,1.98,1.82,2020/2021,2021
26/12/2020,13:00,Goztep,Karagumruk,1,1,1,0,10,21,2,5,2.16,3.42,3.22,1.61,2.29,2020/2021,2021
26/12/2020,16:00,Trabzonspor,Galatasaray,0,2,0,1,12,9,4,5,3.07,3.61,2.16,1.75,2.07,2020/2021,2021
27/12/2020,10:30,Gaziantep,Alanyaspor,3,1,2,1,6,15,4,5,2.96,3.54,2.23,1.74,2.08,2020/2021,2021
27/12/2020,13:00,Denizlispor,Ankaragucu,1,2,0,2,12,8,3,3,2.2,3.18,3.34,2.01,1.79,2020/2021,2021
27/12/2020,13:00,Yeni Malatyaspor,Erzurum BB,1,3,0,1,14,10,4,6,1.8,3.62,4.25,1.83,1.97,2020/2021,2021
27/12/2020,16:00,Buyuksehyr,Kasimpasa,2,2,1,1,19,11,9,7,1.57,4.22,5.04,1.5,2.52,2020/2021,2021
28/12/2020,13:00,Genclerbirligi,Kayserispor,3,2,1,1,14,11,5,4,2.29,3.17,3.17,1.79,2.0,2020/2021,2021
28/12/2020,13:00,Konyaspor,Rizespor,1,1,1,0,13,16,4,5,2.08,3.27,3.56,2.37,1.56,2020/2021,2021
28/12/2020,16:00,Besiktas,Sivasspor,3,0,1,0,13,8,5,2,1.82,3.71,4.11,1.75,2.05,2020/2021,2021
29/12/2020,16:00,Antalyaspor,Hatayspor,0,6,0,5,8,13,4,9,2.36,3.16,3.05,2.06,1.75,2020/2021,2021
02/01/2021,10:30,Erzurum BB,Gaziantep,1,1,0,0,5,12,1,4,3.38,3.12,2.24,2.15,1.69,2020/2021,2021
02/01/2021,10:30,Sivasspor,Denizlispor,2,2,2,1,7,14,5,5,1.78,3.54,4.53,2.01,1.8,2020/2021,2021
02/01/2021,13:00,Alanyaspor,Buyuksehyr,3,0,2,0,11,12,5,2,2.36,3.54,2.8,1.73,2.11,2020/2021,2021
02/01/2021,13:00,Ankaragucu,Yeni Malatyaspor,3,1,2,0,9,16,5,2,2.48,3.19,2.88,2.1,1.73,2020/2021,2021
02/01/2021,16:00,Galatasaray,Antalyaspor,0,0,0,0,15,5,6,1,1.42,4.67,6.88,1.61,2.29,2020/2021,2021
02/01/2021,16:00,Hatayspor,Konyaspor,2,1,1,1,12,14,4,2,2.28,3.13,3.27,2.37,1.57,2020/2021,2021
03/01/2021,10:30,Rizespor,Genclerbirligi,1,1,1,0,21,17,7,7,2.1,3.43,3.36,1.92,1.87,2020/2021,2021
03/01/2021,13:00,Karagumruk,Trabzonspor,1,2,0,0,12,14,3,4,2.49,3.4,2.7,1.86,1.93,2020/2021,2021
03/01/2021,16:00,Kayserispor,Besiktas,0,2,0,0,7,14,2,4,4.85,4.29,1.58,1.5,2.51,2020/2021,2021
04/01/2021,16:00,Kasimpasa,Fenerbahce,0,3,0,2,10,11,2,5,3.43,3.8,1.96,1.51,2.5,2020/2021,2021
05/01/2021,13:00,Gaziantep,Ankaragucu,2,0,0,0,15,7,9,3,1.89,3.53,3.99,1.85,1.94,2020/2021,2021
05/01/2021,13:00,Yeni Malatyaspor,Sivasspor,2,2,1,2,8,14,3,4,2.71,3.12,2.67,2.24,1.65,2020/2021,2021
05/01/2021,16:00,Konyaspor,Galatasaray,4,3,1,1,9,18,4,5,3.39,3.33,2.14,2.05,1.77,2020/2021,2021
06/01/2021,10:30,Denizlispor,Kayserispor,0,1,0,1,14,8,7,3,2.08,3.47,3.42,1.78,2.02,2020/2021,2021
06/01/2021,13:00,Buyuksehyr,Erzurum BB,1,0,1,0,14,7,6,2,1.45,4.67,6.23,1.49,2.57,2020/2021,2021
06/01/2021,13:00,Genclerbirligi,Hatayspor,3,1,1,1,21,7,8,3,3.13,3.49,2.18,1.78,2.02,2020/2021,2021
06/01/2021,13:00,Trabzonspor,Goztep,1,0,1,0,13,7,4,4,1.89,3.56,3.95,1.86,1.93,2020/2021,2021
06/01/2021,16:00,Antalyaspor,Karagumruk,3,1,2,1,11,10,5,3,2.47,3.23,2.86,1.83,1.97,2020/2021,2021
06/01/2021,16:00,Besiktas,Rizespor,6,0,2,0,17,9,10,3,1.47,4.62,5.95,1.49,2.54,2020/2021,2021
07/01/2021,16:00,Fenerbahce,Alanyaspor,2,1,1,0,14,17,5,8,2.16,3.37,3.29,1.65,2.22,2020/2021,2021
09/01/2021,10:30,Sivasspor,Gaziantep,2,1,1,1,21,10,7,2,2.14,3.36,3.35,1.99,1.83,2020/2021,2021
09/01/2021,13:00,Goztep,Antalyaspor,0,1,0,0,7,7,2,2,2.24,3.52,3.02,1.75,2.07,2020/2021,2021
09/01/2021,13:00,Kayserispor,Yeni Malatyaspor,1,0,1,0,8,12,4,3,2.99,3.35,2.32,2.0,1.81,2020/2021,2021
09/01/2021,16:00,Galatasaray,Genclerbirligi,6,0,4,0,16,5,9,2,1.33,5.1,8.99,1.68,2.18,2020/2021,2021
10/01/2021,10:30,Karagumruk,Konyaspor,2,1,0,0,9,8,4,2,2.39,3.32,2.9,2.05,1.76,2020/2021,2021
10/01/2021,13:00,Ankaragucu,Buyuksehyr,1,2,1,1,13,12,3,3,3.77,3.74,1.89,1.71,2.12,2020/2021,2021
10/01/2021,13:00,Rizespor,Denizlispor,1,1,0,1,21,11,7,5,2.17,3.29,3.35,2.12,1.7,2020/2021,2021
10/01/2021,16:00,Hatayspor,Besiktas,2,2,2,2,9,18,3,7,3.32,3.55,2.09,1.73,2.09,2020/2021,2021
11/01/2021,13:00,Erzurum BB,Fenerbahce,0,3,0,1,13,11,2,8,5.47,4.09,1.56,1.57,2.35,2020/2021,2021
11/01/2021,16:00,Alanyaspor,Kasimpasa,1,2,1,2,28,6,8,2,1.75,3.82,4.32,1.77,2.03,2020/2021,2021
15/01/2021,16:00,Genclerbirligi,Karagumruk,1,3,0,2,17,14,3,7,2.93,3.49,2.29,1.72,2.1,2020/2021,2021
16/01/2021,10:30,Konyaspor,Goztep,2,3,0,2,21,6,10,5,1.98,3.36,3.82,2.08,1.74,2020/2021,2021
16/01/2021,13:00,Buyuksehyr,Sivasspor,1,1,1,1,10,8,4,1,1.89,3.68,3.82,1.71,2.11,2020/2021,2021
16/01/2021,13:00,Gaziantep,Kayserispor,2,1,1,0,13,10,6,4,1.71,3.87,4.55,1.7,2.15,2020/2021,2021
16/01/2021,16:00,Antalyaspor,Trabzonspor,1,1,1,0,6,18,2,5,3.06,3.42,2.24,1.83,1.96,2020/2021,2021
17/01/2021,10:30,Denizlispor,Hatayspor,0,2,0,0,12,12,2,5,2.88,3.36,2.39,1.94,1.86,2020/2021,2021
17/01/2021,13:00,Yeni Malatyaspor,Rizespor,4,1,0,1,20,7,9,3,2.14,3.14,3.58,1.89,1.9,2020/2021,2021
17/01/2021,16:00,Besiktas,Galatasaray,2,0,0,0,14,9,3,2,2.17,3.35,3.25,1.74,2.06,2020/2021,2021
18/01/2021,16:00,Fenerbahce,Ankaragucu,3,1,2,0,17,13,8,3,1.38,5.27,6.76,1.38,2.98,2020/2021,2021
18/01/2021,16:00,Kasimpasa,Erzurum BB,1,2,0,1,12,13,4,6,1.92,3.59,3.91,1.5,2.51,2020/2021,2021
19/01/2021,13:00,Goztep,Genclerbirligi,4,0,3,0,12,5,6,2,1.74,3.75,4.44,1.78,2.02,2020/2021,2021
19/01/2021,13:00,Kayserispor,Buyuksehyr,2,0,1,0,14,18,6,1,4.16,3.71,1.81,1.78,2.04,2020/2021,2021
19/01/2021,16:00,Trabzonspor,Konyaspor,3,1,1,0,10,13,5,3,1.81,3.48,4.43,2.07,1.75,2020/2021,2021
20/01/2021,13:00,Hatayspor,Yeni Malatyaspor,1,2,0,0,12,14,5,5,2.12,3.28,3.49,1.85,1.95,2020/2021,2021
20/01/2021,13:00,Rizespor,Gaziantep,3,0,1,0,9,10,6,0,2.89,3.33,2.39,1.83,1.96,2020/2021,2021
20/01/2021,16:00,Galatasaray,Denizlispor,6,1,3,0,14,14,10,6,1.33,5.24,8.33,1.57,2.37,2020/2021,2021
21/01/2021,13:00,Erzurum BB,Alanyaspor,1,1,1,0,3,6,2,2,4.66,3.86,1.69,1.68,2.16,2020/2021,2021
21/01/2021,13:00,Karagumruk,Besiktas,1,4,0,1,10,18,3,7,3.62,3.67,1.93,1.68,2.17,2020/2021,2021
21/01/2021,16:00,Ankaragucu,Kasimpasa,1,0,1,0,15,11,5,4,2.39,3.33,2.88,1.77,2.03,2020/2021,2021
21/01/2021,16:00,Sivasspor,Fenerbahce,1,1,1,1,11,8,4,4,3.25,3.38,2.16,1.73,2.08,2020/2021,2021
23/01/2021,13:00,Genclerbirligi,Trabzonspor,1,2,0,1,13,14,2,8,4.53,4.05,1.67,1.71,2.13,2020/2021,2021
23/01/2021,16:00,Buyuksehyr,Rizespor,1,1,0,0,17,4,4,1,1.38,4.78,7.67,1.7,2.14,2020/2021,2021
24/01/2021,10:30,Konyaspor,Antalyaspor,0,0,0,0,8,6,0,3,2.16,3.14,3.52,1.97,1.83,2020/2021,2021
24/01/2021,13:00,Denizlispor,Karagumruk,1,2,0,1,17,11,5,3,2.79,3.47,2.38,1.77,2.04,2020/2021,2021
24/01/2021,13:00,Yeni Malatyaspor,Galatasaray,0,1,0,0,5,10,3,4,3.77,3.7,1.88,1.66,2.19,2020/2021,2021
24/01/2021,16:00,Besiktas,Goztep,2,1,0,1,10,5,5,3,1.36,4.9,7.6,1.59,2.32,2020/2021,2021
24/01/2021,16:00,Gaziantep,Hatayspor,1,1,1,0,7,12,2,3,2.32,3.15,3.13,1.82,1.97,2020/2021,2021
25/01/2021,13:00,Kasimpasa,Sivasspor,2,0,2,0,11,7,3,3,3.02,3.19,2.36,1.77,2.03,2020/2021,2021
25/01/2021,16:00,Alanyaspor,Ankaragucu,4,3,1,2,24,9,7,5,1.46,4.47,6.31,1.66,2.19,2020/2021,2021
25/01/2021,16:00,Fenerbahce,Kayserispor,3,0,1,0,21,6,11,1,1.34,5.12,7.89,1.5,2.5,2020/2021,2021
29/01/2021,13:00,Yeni Malatyaspor,Karagumruk,0,0,0,0,6,16,1,7,2.34,3.42,2.91,1.71,2.12,2020/2021,2021
29/01/2021,16:00,Gaziantep,Galatasaray,1,2,0,0,15,6,6,6,3.87,3.75,1.87,1.68,2.17,2020/2021,2021
30/01/2021,10:30,Kasimpasa,Kayserispor,0,1,0,0,15,15,4,5,1.99,3.54,3.59,1.76,2.06,2020/2021,2021
30/01/2021,13:00,Buyuksehyr,Hatayspor,1,5,0,3,17,16,0,10,1.88,3.63,3.91,1.79,2.02,2020/2021,2021
30/01/2021,16:00,Fenerbahce,Rizespor,1,0,1,0,15,6,4,1,1.36,4.84,7.91,1.65,2.21,2020/2021,2021
31/01/2021,10:30,Erzurum BB,Ankaragucu,1,0,0,0,11,6,5,2,2.37,3.27,2.97,2.02,1.78,2020/2021,2021
31/01/2021,13:00,Alanyaspor,Sivasspor,3,1,2,0,9,11,4,4,1.94,3.48,3.87,1.95,1.85,2020/2021,2021
31/01/2021,13:00,Denizlispor,Goztep,2,1,1,0,9,4,4,2,2.77,3.35,2.47,1.99,1.81,2020/2021,2021
31/01/2021,13:00,Genclerbirligi,Antalyaspor,0,1,0,0,7,10,2,3,2.73,3.4,2.47,1.93,1.85,2020/2021,2021
31/01/2021,16:00,Besiktas,Trabzonspor,1,2,1,1,22,16,8,5,1.85,3.63,4.02,1.78,2.02,2020/2021,2021
02/02/2021,13:00,Hatayspor,Fenerbahce,1,2,0,1,18,10,7,6,3.77,3.66,1.9,1.68,2.18,2020/2021,2021
02/02/2021,16:00,Galatasaray,Buyuksehyr,3,0,1,0,11,10,5,3,1.66,3.98,4.75,1.67,2.18,2020/2021,2021
02/02/2021,16:00,Rizespor,Kasimpasa,1,1,0,0,16,13,4,5,2.57,3.19,2.76,1.89,1.9,2020/2021,2021
03/02/2021,10:30,Sivasspor,Erzurum BB,0,0,0,0,8,9,3,3,1.7,3.68,4.88,1.96,1.84,2020/2021,2021
03/02/2021,13:00,Karagumruk,Gaziantep,2,0,0,0,14,12,5,6,2.37,3.35,2.91,1.66,2.2,2020/2021,2021
03/02/2021,13:00,Kayserispor,Alanyaspor,1,1,0,0,8,12,4,4,3.84,3.66,1.88,1.76,2.06,2020/2021,2021
03/02/2021,16:00,Antalyaspor,Besiktas,1,1,1,0,2,17,1,8,4.39,3.78,1.74,1.7,2.14,2020/2021,2021
03/02/2021,16:00,Konyaspor,Genclerbirligi,0,0,0,0,19,7,5,2,1.78,3.6,4.42,1.92,1.88,2020/2021,2021
04/02/2021,13:00,Goztep,Yeni Malatyaspor,2,2,1,1,25,10,7,5,2.35,3.41,2.85,1.77,2.04,2020/2021,2021
04/02/2021,16:00,Trabzonspor,Denizlispor,1,0,0,0,25,4,5,3,1.55,3.96,5.96,1.77,2.04,2020/2021,2021
06/02/2021,10:30,Kasimpasa,Hatayspor,1,4,0,1,15,16,6,8,2.54,3.38,2.67,1.84,1.96,2020/2021,2021
06/02/2021,13:00,Alanyaspor,Rizespor,2,1,1,1,33,8,10,3,1.58,4.09,5.3,1.71,2.13,2020/2021,2021
06/02/2021,13:00,Buyuksehyr,Karagumruk,0,1,0,0,16,13,7,5,2.03,3.68,3.32,1.63,2.25,2020/2021,2021
06/02/2021,16:00,Fenerbahce,Galatasaray,0,1,0,0,12,9,5,2,2.41,3.45,2.77,1.74,2.08,2020/2021,2021
07/02/2021,10:30,Erzurum BB,Kayserispor,1,1,1,0,7,8,2,5,2.16,3.25,3.38,2.19,1.66,2020/2021,2021
07/02/2021,13:00,Ankaragucu,Sivasspor,1,4,0,1,14,12,6,7,2.94,3.3,2.36,2.05,1.76,2020/2021,2021
07/02/2021,13:00,Denizlispor,Antalyaspor,1,1,1,0,9,13,3,2,2.68,3.24,2.59,2.11,1.72,2020/2021,2021
07/02/2021,16:00,Besiktas,Konyaspor,1,0,0,0,12,3,3,0,1.54,4.19,5.55,1.67,2.17,2020/2021,2021
08/02/2021,13:00,Gaziantep,Goztep,2,0,0,0,8,6,2,4,2.25,3.19,3.25,1.81,1.99,2020/2021,2021
08/02/2021,16:00,Yeni Malatyaspor,Trabzonspor,0,2,0,0,11,10,1,2,3.2,3.23,2.24,2.08,1.73,2020/2021,2021
12/02/2021,16:00,Rizespor,Erzurum BB,0,2,0,0,10,17,4,8,2.27,3.2,3.2,2.16,1.68,2020/2021,2021
13/02/2021,10:30,Kayserispor,Ankaragucu,0,0,0,0,23,4,7,0,2.29,3.23,3.1,2.0,1.8,2020/2021,2021
13/02/2021,13:00,Trabzonspor,Gaziantep,1,0,0,0,8,9,4,2,1.58,4.03,5.43,1.75,2.06,2020/2021,2021
13/02/2021,16:00,Karagumruk,Fenerbahce,1,2,0,1,12,7,3,3,3.86,3.87,1.82,1.6,2.29,2020/2021,2021
14/02/2021,10:30,Konyaspor,Denizlispor,2,0,0,0,11,8,4,3,1.98,3.24,3.94,2.05,1.75,2020/2021,2021
14/02/2021,13:00,Galatasaray,Kasimpasa,2,1,1,0,15,8,10,2,1.4,4.68,7.17,1.62,2.27,2020/2021,2021
14/02/2021,13:00,Goztep,Buyuksehyr,2,1,1,0,13,12,6,4,2.6,3.29,2.63,1.77,2.03,2020/2021,2021
14/02/2021,13:00,Hatayspor,Alanyaspor,0,0,0,0,7,13,1,7,2.85,3.28,2.43,1.71,2.11,2020/2021,2021
15/02/2021,13:00,Genclerbirligi,Besiktas,0,3,0,1,5,20,1,9,6.29,4.59,1.44,1.57,2.35,2020/2021,2021
15/02/2021,16:00,Antalyaspor,Yeni Malatyaspor,1,1,1,1,11,3,4,1,2.55,2.94,2.94,2.21,1.65,2020/2021,2021
19/02/2021,16:00,Buyuksehyr,Trabzonspor,0,1,0,0,7,10,1,3,2.14,3.29,3.38,1.9,1.89,2020/2021,2021
20/02/2021,10:30,Kasimpasa,Karagumruk,3,2,1,1,13,8,6,3,2.73,3.4,2.46,1.69,2.15,2020/2021,2021
20/02/2021,13:00,Denizlispor,Genclerbirligi,1,0,1,0,10,12,4,1,2.06,3.32,3.58,1.95,1.85,2020/2021,2021
20/02/2021,13:00,Yeni Malatyaspor,Konyaspor,2,3,2,0,7,11,2,4,2.39,3.01,3.17,2.29,1.61,2020/2021,2021
20/02/2021,16:00,Alanyaspor,Galatasaray,0,1,0,1,24,8,6,1,2.79,3.38,2.43,1.78,2.03,2020/2021,2021
21/02/2021,10:30,Erzurum BB,Hatayspor,1,3,0,2,15,10,5,7,2.84,3.32,2.42,2.02,1.78,2020/2021,2021
21/02/2021,13:00,Gaziantep,Antalyaspor,0,0,0,0,9,13,2,2,2.18,3.05,3.58,2.13,1.7,2020/2021,2021
21/02/2021,13:00,Sivasspor,Kayserispor,2,0,1,0,21,7,7,1,1.81,3.58,4.26,1.93,1.85,2020/2021,2021
21/02/2021,16:00,Fenerbahce,Goztep,0,1,0,1,22,6,5,2,1.5,4.2,6.1,1.8,2.01,2020/2021,2021
22/02/2021,16:00,Ankaragucu,Rizespor,1,1,1,1,14,7,7,3,2.49,3.31,2.74,2.01,1.78,2020/2021,2021
