Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
03/12/2018,,Auxerre,Lorient,0,0,0,0,7,7,2,1,2.43,3.03,3.04,2.35,1.57,2018/2019,1819
04/12/2018,,Ajaccio,Nancy,1,1,0,1,10,9,5,2,2.14,2.97,3.74,2.45,1.51,2018/2019,1819
04/12/2018,,Beziers,Grenoble,0,3,0,0,9,16,0,10,3.36,2.95,2.3,2.55,1.49,2018/2019,1819
04/12/2018,,Le Havre,Chateauroux,2,1,1,1,18,8,6,3,1.79,3.33,4.68,2.22,1.62,2018/2019,1819
04/12/2018,,Lens,Brest,2,1,2,0,11,8,4,2,2.17,3.18,3.38,2.02,1.76,2018/2019,1819
04/12/2018,,Metz,Red Star,2,0,0,0,13,7,5,1,1.37,4.35,9.04,1.91,1.87,2018/2019,1819
04/12/2018,,Niort,Valenciennes,1,0,0,0,17,7,6,2,2.1,3.24,3.48,1.87,1.9,2018/2019,1819
04/12/2018,,Paris FC,Clermont,3,0,1,0,9,6,5,2,2.84,2.83,2.74,2.85,1.39,2018/2019,1819
04/12/2018,,Sochaux,Ajaccio GFCO,2,0,0,0,3,9,2,2,1.96,3.19,4.04,2.29,1.59,2018/2019,1819
04/12/2018,,Troyes,Orleans,3,2,1,0,7,10,4,5,1.81,3.35,4.51,2.06,1.74,2018/2019,1819
14/12/2018,,Ajaccio GFCO,Le Havre,1,1,0,1,21,6,4,2,3.4,2.94,2.29,2.3,1.58,2018/2019,1819
14/12/2018,,Brest,Beziers,3,0,1,0,20,4,8,1,1.48,3.9,7.04,1.9,1.87,2018/2019,1819
14/12/2018,,Chateauroux,Auxerre,0,0,0,0,11,11,3,3,2.91,2.97,2.55,2.3,1.59,2018/2019,1819
14/12/2018,,Grenoble,Paris FC,0,1,0,1,17,9,7,3,2.15,2.81,4.0,3.09,1.35,2018/2019,1819
14/12/2018,,Lorient,Niort,1,1,0,1,15,5,6,1,1.59,3.72,5.8,2.14,1.68,2018/2019,1819
14/12/2018,,Nancy,Troyes,1,1,0,0,9,10,3,6,2.6,3.1,2.75,2.1,1.7,2018/2019,1819
14/12/2018,,Orleans,Ajaccio,1,3,1,1,8,16,3,7,2.32,2.93,3.36,2.3,1.59,2018/2019,1819
14/12/2018,,Red Star,Sochaux,3,0,1,0,15,4,9,0,2.84,2.83,2.75,2.81,1.4,2018/2019,1819
15/12/2018,,Clermont,Lens,0,0,0,0,13,2,6,1,2.46,2.98,3.04,2.3,1.59,2018/2019,1819
17/12/2018,,Valenciennes,Metz,0,2,0,0,7,16,2,6,4.64,3.23,1.82,2.01,1.77,2018/2019,1819
21/12/2018,,Auxerre,Grenoble,4,0,2,0,8,15,5,7,2.29,2.88,3.52,2.5,1.51,2018/2019,1819
21/12/2018,,Beziers,Orleans,1,2,0,0,13,9,5,4,2.92,3.0,2.54,2.3,1.59,2018/2019,1819
21/12/2018,,Chateauroux,Ajaccio GFCO,0,1,0,1,14,6,4,3,2.02,3.15,3.89,2.28,1.6,2018/2019,1819
21/12/2018,,Niort,Brest,1,1,1,1,15,8,5,2,3.24,3.15,2.25,2.04,1.75,2018/2019,1819
21/12/2018,,Paris FC,Red Star,1,1,1,0,10,10,5,5,1.87,3.01,4.89,2.73,1.43,2018/2019,1819
